"id","long","lat","order","hole","piece","group","STATE_NAME","DRAWSEQ","STATE_FIPS","SUB_REGION","STATE_ABBR"
"0",-637393.1422847,-2048150.44178363,51,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-637892.62916279,-2050801.14353495,52,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-642128.98329443,-2049498.77745431,53,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-652429.07400707,-2052105.72523356,54,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-660935.09726098,-2042280.24769024,55,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-665565.07615489,-2044523.21521807,56,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-681028.64388656,-2044777.29445429,57,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-685171.3651433,-2037157.07029095,58,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-697443.40049849,-2022390.88766945,59,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-699088.34210696,-2015014.19194723,60,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-702169.70187061,-2009288.12830023,61,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-686437.45483867,-2011816.55967974,62,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-680270.27835111,-2001636.69969942,63,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-674825.03969267,-1999485.65446563,64,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-666595.6862253,-2007515.66221985,65,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-658330.26158182,-2022737.93289054,66,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-653252.85317291,-2031334.0525575,67,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-648627.80530283,-2029083.16964268,68,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-642713.16538696,-2037749.6148491,69,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-637393.1422847,-2048150.44178363,70,FALSE,"3","0.3","Hawaii",1,"15","Pacific","HI"
"0",-815582.28912923,-1955839.42524944,71,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-825320.0614693,-1963680.4593181,72,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-839409.78745523,-1960120.99387368,73,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-846657.5775411,-1951975.82710342,74,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-856640.98517949,-1948896.45455901,75,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-863950.27287662,-1939816.13021418,76,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-856167.555362,-1928153.18929051,77,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-842983.2112239,-1922608.07685856,78,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
